Transaction_ID,Date,Amount,Merchant,Card_Number,Transaction_Type
7975,2023-07-25 19:33:01,59.41,Gas Station,1348,Not Fraudulent
7976,2023-07-09 12:47:02,58.12,Walmart,2331,Not Fraudulent
7977,2023-11-27 11:24:25,165.76,Amazon,5233,Not Fraudulent
7978,2023-01-30 04:31:56,81.77,Amazon,1176,Not Fraudulent
7979,2023-12-05 13:06:18,199.68,Starbucks,3044,Not Fraudulent
7980,2023-03-30 17:52:49,179.24,Starbucks,6800,Not Fraudulent
7981,2023-02-20 12:20:42,-5.23,Best Buy,7109,Not Fraudulent
7982,2023-06-02 22:38:38,-27.66,Target,3340,Not Fraudulent
7983,2023-09-26 09:15:04,37.87,Walmart,5236,Not Fraudulent
7984,2023-12-29 19:31:12,110.1,Starbucks,3151,Not Fraudulent
7985,2023-09-14 01:25:38,84.73,Target,7558,Not Fraudulent
7986,2023-06-27 23:04:24,40.22,Target,6313,Not Fraudulent
7987,2023-01-26 18:30:22,21.1,Starbucks,8291,Not Fraudulent
7988,2023-04-06 15:12:05,142.5,Target,8463,Not Fraudulent
7989,2023-03-30 15:46:52,116.38,Starbucks,8042,Not Fraudulent
7990,2023-12-06 08:02:09,99.92,Best Buy,5228,Not Fraudulent
7991,2023-10-25 04:01:52,98.22,Starbucks,1670,Not Fraudulent
7992,2023-02-15 23:55:16,75.54,Gas Station,8412,Not Fraudulent
7993,2023-03-02 08:42:49,196.52,Walmart,6750,Not Fraudulent
7994,2023-06-18 13:12:02,86.87,Amazon,1894,Not Fraudulent
7995,2023-12-05 19:04:25,141.3,Best Buy,5808,Not Fraudulent
7996,2023-09-19 05:03:42,67.84,Target,8445,Not Fraudulent
7997,2023-07-10 15:15:14,58.55,Walmart,8005,Not Fraudulent
7998,2023-06-13 06:04:36,89.86,Target,2725,Not Fraudulent
7999,2023-04-10 13:10:00,87.11,Walmart,9992,Not Fraudulent
8000,2023-08-25 08:12:01,103.54,Best Buy,1682,Not Fraudulent
8001,2023-11-12 10:29:00,149.89,Target,2796,Not Fraudulent
8002,2023-03-16 13:11:27,113.0,Gas Station,8861,Not Fraudulent
8003,2023-08-02 08:46:38,146.25,Starbucks,6739,Not Fraudulent
8004,2023-01-15 08:15:00,173.8,Best Buy,6803,Not Fraudulent
8005,2023-08-03 12:57:55,6.04,Amazon,5651,Not Fraudulent
8006,2023-09-28 19:39:20,60.87,Target,7256,Not Fraudulent
8007,2023-09-15 22:37:01,29.89,Gas Station,9702,Not Fraudulent
8008,2023-06-01 15:37:58,27.24,Starbucks,7256,Not Fraudulent
8009,2023-03-02 06:18:13,42.38,Best Buy,5742,Not Fraudulent
8010,2023-09-30 01:28:28,104.83,Target,7343,Not Fraudulent
8011,2023-07-11 13:09:21,114.61,Target,4893,Not Fraudulent
8012,2023-10-16 00:06:31,144.34,Starbucks,8549,Not Fraudulent
8013,2023-08-11 11:34:09,105.66,Gas Station,8852,Not Fraudulent
8014,2023-11-11 02:31:15,631.27,Target,2092,Fraudulent
8015,2023-02-23 22:05:09,113.91,Best Buy,4842,Not Fraudulent
8016,2023-01-19 17:30:06,148.52,Starbucks,8699,Not Fraudulent
8017,2023-12-07 12:39:18,28.44,Gas Station,1358,Not Fraudulent
8018,2023-04-30 02:49:00,29.89,Gas Station,7978,Not Fraudulent
8019,2023-05-31 00:45:35,90.27,Target,6649,Not Fraudulent
8020,2023-08-15 09:54:29,73.23,Starbucks,5654,Not Fraudulent
8021,2023-07-06 08:10:22,130.21,Starbucks,6374,Not Fraudulent
8022,2023-09-16 17:27:58,29.21,Gas Station,3165,Not Fraudulent
8023,2023-06-27 03:48:38,51.38,Amazon,4637,Not Fraudulent
8024,2023-08-20 14:46:30,151.56,Amazon,5559,Not Fraudulent
8025,2023-10-16 06:19:03,172.69,Starbucks,6317,Not Fraudulent
8026,2023-11-08 20:00:32,111.69,Walmart,3639,Not Fraudulent
8027,2023-06-13 10:40:20,165.4,Starbucks,1495,Not Fraudulent
8028,2023-05-09 23:17:41,138.09,Target,5149,Not Fraudulent
8029,2023-10-28 00:10:00,129.61,Starbucks,1209,Not Fraudulent
8030,2023-09-06 13:00:06,38.19,Gas Station,7417,Not Fraudulent
8031,2023-12-04 13:15:53,54.58,Best Buy,9443,Not Fraudulent
8032,2023-07-26 23:35:12,61.84,Target,8157,Not Fraudulent
8033,2023-03-31 20:12:29,59.9,Amazon,6812,Not Fraudulent
8034,2023-11-24 03:42:25,31.18,Amazon,2015,Not Fraudulent
8035,2023-01-25 22:00:02,22.49,Walmart,5695,Not Fraudulent
8036,2023-04-27 01:43:27,91.68,Walmart,6636,Not Fraudulent
8037,2023-12-01 06:49:27,137.99,Gas Station,9148,Not Fraudulent
8038,2023-07-27 15:30:35,85.62,Target,5714,Not Fraudulent
8039,2023-07-14 19:03:57,82.96,Walmart,9573,Not Fraudulent
8040,2023-04-03 04:16:37,78.1,Walmart,2801,Not Fraudulent
8041,2023-05-13 01:06:50,107.12,Starbucks,3449,Not Fraudulent
8042,2023-12-26 02:57:52,85.02,Target,8834,Not Fraudulent
8043,2023-11-17 13:30:40,-5.03,Best Buy,1737,Not Fraudulent
8044,2023-10-08 19:00:22,220.29,Walmart,4271,Not Fraudulent
8045,2023-04-28 22:50:08,116.91,Starbucks,2579,Not Fraudulent
8046,2023-04-04 04:20:40,118.16,Amazon,8504,Not Fraudulent
8047,2023-12-02 00:55:45,115.67,Gas Station,9998,Not Fraudulent
8048,2023-07-18 13:02:46,121.22,Gas Station,1275,Not Fraudulent
8049,2023-06-18 16:22:00,109.14,Target,4663,Not Fraudulent
8050,2023-04-16 18:40:39,120.22,Best Buy,6929,Not Fraudulent
8051,2023-04-24 09:36:42,227.12,Gas Station,6460,Not Fraudulent
8052,2023-11-03 00:45:36,81.04,Amazon,9111,Not Fraudulent
8053,2023-05-28 19:25:05,92.52,Starbucks,3048,Not Fraudulent
8054,2023-05-06 03:44:34,58.27,Gas Station,5512,Not Fraudulent
8055,2023-10-16 15:44:11,61.29,Target,7130,Not Fraudulent
8056,2023-05-05 06:18:31,160.75,Walmart,3778,Not Fraudulent
8057,2023-11-23 13:11:19,138.03,Walmart,1825,Not Fraudulent
8058,2023-11-19 11:32:23,115.86,Gas Station,6682,Not Fraudulent
8059,2023-03-22 15:44:59,91.64,Starbucks,6818,Not Fraudulent
8060,2023-11-24 10:53:14,106.15,Gas Station,5546,Not Fraudulent
8061,2023-02-07 01:47:49,73.3,Best Buy,9289,Not Fraudulent
8062,2023-04-28 18:47:49,96.88,Gas Station,3502,Not Fraudulent
8063,2023-04-27 05:30:59,124.97,Walmart,3512,Not Fraudulent
8064,2023-03-17 18:26:49,69.44,Walmart,4689,Not Fraudulent
8065,2023-02-09 10:44:38,111.4,Gas Station,5069,Not Fraudulent
8066,2023-04-05 04:17:13,36.84,Best Buy,3400,Not Fraudulent
8067,2023-06-08 16:26:01,46.13,Amazon,1395,Not Fraudulent
8068,2023-07-27 08:33:51,118.04,Walmart,4585,Not Fraudulent
8069,2023-03-05 15:09:08,87.12,Walmart,5759,Not Fraudulent
8070,2023-05-03 14:37:51,139.09,Target,4992,Not Fraudulent
8071,2023-03-24 15:44:12,76.18,Amazon,6107,Not Fraudulent
8072,2023-06-12 11:26:52,165.27,Amazon,9082,Not Fraudulent
8073,2023-11-05 05:26:57,134.22,Starbucks,2151,Not Fraudulent
8074,2023-06-30 12:28:09,122.64,Target,2707,Not Fraudulent
8075,2023-12-03 17:24:05,-22.36,Best Buy,6952,Not Fraudulent
8076,2023-11-26 07:18:11,131.81,Amazon,9843,Not Fraudulent
8077,2023-04-06 01:33:18,70.39,Amazon,7745,Not Fraudulent
8078,2023-04-17 15:13:58,92.96,Amazon,2138,Not Fraudulent
8079,2023-07-23 00:29:34,44.07,Walmart,5357,Not Fraudulent
8080,2023-05-22 13:50:45,86.44,Walmart,1940,Not Fraudulent
8081,2023-06-02 09:59:02,116.77,Walmart,9794,Not Fraudulent
8082,2023-12-02 05:17:17,145.21,Amazon,5220,Not Fraudulent
8083,2023-01-26 16:47:18,-9.45,Gas Station,2292,Not Fraudulent
8084,2023-08-16 07:16:49,80.49,Target,3208,Not Fraudulent
8085,2023-07-05 01:12:23,39.21,Starbucks,7889,Not Fraudulent
8086,2023-06-20 21:06:35,26.6,Best Buy,1890,Not Fraudulent
8087,2023-09-21 22:45:25,86.26,Best Buy,4198,Not Fraudulent
8088,2023-02-07 13:41:35,143.75,Amazon,9722,Not Fraudulent
8089,2023-03-06 17:09:44,49.58,Gas Station,9484,Not Fraudulent
8090,2023-09-06 01:38:23,76.76,Starbucks,9040,Not Fraudulent
8091,2023-02-16 19:08:14,90.67,Gas Station,2737,Not Fraudulent
8092,2023-11-10 20:29:32,-4.45,Amazon,9662,Not Fraudulent
8093,2023-07-23 12:52:35,72.0,Gas Station,5301,Not Fraudulent
8094,2023-11-12 03:17:00,32.57,Starbucks,1213,Not Fraudulent
8095,2023-04-14 13:23:36,81.79,Target,8776,Not Fraudulent
8096,2023-04-13 21:30:43,158.97,Starbucks,5905,Not Fraudulent
8097,2023-01-04 08:22:49,109.99,Walmart,5129,Not Fraudulent
8098,2023-06-01 13:23:25,184.33,Walmart,4542,Not Fraudulent
8099,2023-06-02 15:22:06,46.24,Starbucks,9524,Not Fraudulent
8100,2023-03-19 05:39:50,129.06,Walmart,7896,Not Fraudulent
8101,2023-01-10 15:15:51,115.12,Amazon,8734,Not Fraudulent
8102,2023-08-23 12:31:58,70.25,Amazon,7796,Not Fraudulent
8103,2023-03-05 05:44:28,169.17,Gas Station,3665,Not Fraudulent
8104,2023-11-02 12:45:24,116.3,Best Buy,9804,Not Fraudulent
8105,2023-01-24 11:14:37,24.77,Target,4504,Not Fraudulent
8106,2023-06-11 12:50:48,69.41,Amazon,2551,Not Fraudulent
8107,2023-06-15 06:32:42,109.93,Target,2934,Not Fraudulent
8108,2023-05-10 09:01:07,154.73,Gas Station,9377,Not Fraudulent
8109,2023-12-14 14:51:54,149.14,Walmart,5536,Not Fraudulent
8110,2023-06-15 19:32:38,96.6,Best Buy,6506,Not Fraudulent
8111,2023-11-09 08:48:46,47.71,Gas Station,7361,Not Fraudulent
8112,2023-10-08 05:23:00,12.65,Gas Station,5953,Not Fraudulent
8113,2023-05-28 12:09:32,70.21,Walmart,9348,Not Fraudulent
8114,2023-01-16 18:40:36,80.32,Walmart,7839,Not Fraudulent
8115,2023-04-14 16:23:19,139.1,Walmart,8454,Not Fraudulent
8116,2023-12-26 00:34:18,106.58,Gas Station,3530,Not Fraudulent
8117,2023-07-03 20:56:25,166.83,Best Buy,1558,Not Fraudulent
8118,2023-09-14 18:44:41,160.69,Starbucks,3829,Not Fraudulent
8119,2023-08-11 08:40:52,121.65,Target,9378,Not Fraudulent
8120,2023-08-18 07:18:26,138.77,Gas Station,6958,Not Fraudulent
8121,2023-01-06 12:11:32,160.16,Starbucks,9121,Not Fraudulent
8122,2023-12-19 08:29:13,75.39,Best Buy,4316,Not Fraudulent
8123,2023-02-03 11:31:57,250.98,Amazon,1213,Not Fraudulent
8124,2023-01-14 18:15:34,130.12,Best Buy,8392,Not Fraudulent
8125,2023-02-28 15:15:31,111.39,Starbucks,1844,Not Fraudulent
8126,2023-08-28 09:14:37,126.35,Best Buy,6771,Not Fraudulent
8127,2023-08-06 04:15:41,92.42,Starbucks,6157,Not Fraudulent
8128,2023-04-02 21:09:55,87.06,Target,9996,Not Fraudulent
8129,2023-03-05 18:19:46,73.77,Best Buy,3235,Not Fraudulent
8130,2023-12-16 08:55:47,113.59,Walmart,1631,Not Fraudulent
8131,2023-11-30 18:09:24,55.63,Starbucks,8760,Not Fraudulent
8132,2023-10-09 13:58:09,55.18,Target,2888,Not Fraudulent
8133,2023-05-10 00:15:15,90.16,Starbucks,8050,Not Fraudulent
8134,2023-06-15 03:20:53,104.56,Amazon,4632,Not Fraudulent
8135,2023-02-24 06:29:06,55.63,Best Buy,9267,Not Fraudulent
8136,2023-07-16 08:56:23,6.59,Target,8700,Not Fraudulent
8137,2023-04-24 08:27:40,96.2,Amazon,7346,Not Fraudulent
8138,2023-12-29 14:37:00,60.97,Gas Station,3668,Not Fraudulent
8139,2023-10-19 14:30:02,124.01,Amazon,9837,Not Fraudulent
8140,2023-12-25 08:08:28,101.6,Amazon,9069,Not Fraudulent
8141,2023-07-08 22:08:26,64.66,Amazon,5452,Not Fraudulent
8142,2023-04-06 20:01:46,76.84,Amazon,2509,Not Fraudulent
8143,2023-09-05 17:16:53,41.32,Walmart,1662,Not Fraudulent
8144,2023-01-30 00:03:08,1110.54,Gas Station,8322,Fraudulent
8145,2023-04-15 14:59:51,34.91,Amazon,8198,Not Fraudulent
8146,2023-02-27 02:47:19,118.5,Target,7859,Not Fraudulent
8147,2023-08-29 21:09:28,95.75,Walmart,5507,Not Fraudulent
8148,2023-03-17 04:26:31,63.81,Amazon,5819,Not Fraudulent
8149,2023-04-06 16:54:28,62.68,Starbucks,3437,Not Fraudulent
8150,2023-02-22 05:39:49,112.55,Walmart,3328,Not Fraudulent
8151,2023-01-06 03:27:44,-6.23,Starbucks,7160,Not Fraudulent
8152,2023-12-14 13:58:10,183.62,Gas Station,2567,Not Fraudulent
8153,2023-10-06 11:27:05,64.15,Walmart,4531,Not Fraudulent
8154,2023-01-11 18:30:40,73.26,Best Buy,1013,Not Fraudulent
8155,2023-06-21 13:49:46,117.88,Gas Station,1487,Not Fraudulent
8156,2023-04-18 05:39:21,88.02,Amazon,9825,Not Fraudulent
8157,2023-04-28 02:58:59,199.62,Target,3135,Not Fraudulent
8158,2023-10-10 20:23:53,109.91,Target,9138,Not Fraudulent
8159,2023-07-24 07:34:06,26.85,Best Buy,6357,Not Fraudulent
8160,2023-01-08 21:30:18,74.73,Walmart,6049,Not Fraudulent
8161,2023-05-28 23:19:00,143.25,Gas Station,1507,Not Fraudulent
8162,2023-07-01 06:31:39,34.67,Starbucks,9583,Not Fraudulent
8163,2023-11-10 15:10:11,67.36,Target,8768,Not Fraudulent
8164,2023-08-28 04:56:19,185.07,Best Buy,3627,Not Fraudulent
8165,2023-10-27 08:56:59,111.01,Starbucks,3844,Not Fraudulent
8166,2023-09-11 06:28:10,19.12,Target,8979,Not Fraudulent
8167,2023-03-07 05:24:05,70.71,Best Buy,2718,Not Fraudulent
8168,2023-01-15 22:38:54,117.31,Amazon,2632,Not Fraudulent
8169,2023-03-06 21:49:59,189.63,Gas Station,9610,Not Fraudulent
8170,2023-09-11 22:18:15,56.71,Walmart,5915,Not Fraudulent
8171,2023-12-01 02:55:05,100.97,Starbucks,7996,Not Fraudulent
8172,2023-01-04 13:59:00,87.64,Amazon,7827,Not Fraudulent
8173,2023-07-22 14:01:10,50.85,Best Buy,6032,Not Fraudulent
8174,2023-06-05 03:15:49,37.7,Amazon,4127,Not Fraudulent
8175,2023-05-18 14:23:36,29.94,Walmart,2219,Not Fraudulent
8176,2023-02-05 13:58:25,-17.02,Target,4430,Not Fraudulent
8177,2023-12-02 08:17:05,60.54,Gas Station,5101,Not Fraudulent
8178,2023-05-02 17:08:39,90.61,Amazon,9183,Not Fraudulent
8179,2023-01-11 03:21:31,98.79,Best Buy,1283,Not Fraudulent
8180,2023-09-21 06:42:43,38.13,Gas Station,3618,Not Fraudulent
8181,2023-12-07 10:58:25,122.22,Target,3705,Not Fraudulent
8182,2023-06-29 11:43:42,172.32,Starbucks,2218,Not Fraudulent
8183,2023-10-07 18:50:30,68.6,Best Buy,9282,Not Fraudulent
8184,2023-07-17 17:24:24,103.34,Target,9019,Not Fraudulent
8185,2023-04-01 03:54:27,134.3,Starbucks,5527,Not Fraudulent
8186,2023-04-11 13:12:47,192.64,Target,9079,Not Fraudulent
8187,2023-05-27 10:08:19,179.08,Amazon,4320,Not Fraudulent
8188,2023-01-23 22:55:18,104.72,Starbucks,4082,Not Fraudulent
8189,2023-06-18 02:56:09,66.66,Starbucks,5730,Not Fraudulent
8190,2023-11-30 20:46:44,133.3,Gas Station,1453,Not Fraudulent
8191,2023-06-24 20:27:49,126.6,Starbucks,7563,Not Fraudulent
8192,2023-07-09 16:17:58,47.46,Starbucks,4840,Not Fraudulent
8193,2023-03-06 08:32:21,73.55,Amazon,3099,Not Fraudulent
8194,2023-11-21 06:01:24,1.05,Gas Station,3888,Not Fraudulent
8195,2023-03-25 22:48:22,95.32,Amazon,2589,Not Fraudulent
8196,2023-09-03 00:08:03,72.31,Gas Station,9242,Not Fraudulent
8197,2023-02-12 17:15:31,107.89,Walmart,3288,Not Fraudulent
8198,2023-12-01 02:32:55,118.57,Gas Station,1670,Not Fraudulent
8199,2023-07-30 14:48:22,1186.98,Best Buy,6656,Fraudulent
8200,2023-07-20 06:50:54,156.81,Amazon,4259,Not Fraudulent
8201,2023-02-06 18:48:55,120.64,Best Buy,5388,Not Fraudulent
8202,2023-07-23 08:09:48,103.73,Starbucks,2546,Not Fraudulent
8203,2023-03-26 12:15:49,173.65,Walmart,7522,Not Fraudulent
8204,2023-09-02 04:22:52,97.39,Walmart,1392,Not Fraudulent
8205,2023-10-26 21:28:03,83.33,Gas Station,7317,Not Fraudulent
8206,2023-10-04 12:16:54,88.75,Target,6140,Not Fraudulent
8207,2023-11-26 18:29:42,74.1,Target,2781,Not Fraudulent
8208,2023-10-13 07:22:08,276.1,Amazon,6391,Fraudulent
8209,2023-11-26 10:06:07,149.24,Target,8190,Not Fraudulent
8210,2023-08-06 03:27:16,95.03,Amazon,7624,Not Fraudulent
8211,2023-12-25 14:02:30,187.09,Amazon,2170,Not Fraudulent
8212,2023-06-05 06:50:16,156.57,Target,6262,Not Fraudulent
8213,2023-05-05 22:36:26,178.15,Gas Station,2515,Not Fraudulent
8214,2023-04-18 16:26:22,46.99,Walmart,6546,Not Fraudulent
8215,2023-03-31 16:29:15,183.35,Gas Station,6362,Not Fraudulent
8216,2023-10-14 09:58:34,26.05,Starbucks,6000,Not Fraudulent
8217,2023-08-20 23:43:01,4.71,Walmart,6199,Not Fraudulent
8218,2023-01-24 01:23:50,117.76,Target,8429,Not Fraudulent
8219,2023-05-04 17:59:21,62.76,Target,5141,Not Fraudulent
8220,2023-09-19 20:02:53,106.53,Amazon,1737,Not Fraudulent
8221,2023-04-19 08:51:19,146.44,Walmart,7104,Not Fraudulent
8222,2023-12-15 06:31:45,94.54,Starbucks,2511,Not Fraudulent
8223,2023-02-03 15:23:34,117.9,Walmart,7832,Not Fraudulent
8224,2023-12-11 13:30:58,103.1,Gas Station,7688,Not Fraudulent
8225,2023-10-02 08:29:36,146.71,Gas Station,9593,Not Fraudulent
8226,2023-11-07 19:03:18,33.91,Starbucks,6406,Not Fraudulent
8227,2023-08-22 09:22:35,90.56,Best Buy,9165,Not Fraudulent
8228,2023-08-16 08:15:28,127.25,Amazon,6040,Not Fraudulent
8229,2023-11-21 13:32:54,159.73,Starbucks,4009,Not Fraudulent
8230,2023-11-08 13:54:02,105.78,Best Buy,5071,Not Fraudulent
8231,2023-03-14 00:51:03,99.22,Target,9888,Not Fraudulent
8232,2023-02-11 17:24:44,104.09,Gas Station,7959,Not Fraudulent
8233,2023-06-28 06:27:19,115.64,Gas Station,4465,Not Fraudulent
8234,2023-10-29 15:48:12,74.12,Starbucks,3756,Not Fraudulent
8235,2023-01-09 21:36:12,52.53,Gas Station,8390,Not Fraudulent
8236,2023-07-05 15:35:45,74.95,Target,7292,Not Fraudulent
8237,2023-05-18 15:03:34,117.91,Target,4078,Not Fraudulent
8238,2023-04-08 03:35:41,65.42,Starbucks,5526,Not Fraudulent
8239,2023-06-18 22:07:56,135.43,Starbucks,6305,Not Fraudulent
8240,2023-12-18 03:25:38,160.58,Walmart,3297,Not Fraudulent
8241,2023-03-09 07:36:58,70.8,Amazon,4019,Not Fraudulent
8242,2023-01-15 10:29:28,94.88,Best Buy,3148,Not Fraudulent
8243,2023-10-04 22:23:41,79.84,Target,1990,Not Fraudulent
8244,2023-07-24 14:45:28,96.12,Best Buy,2666,Not Fraudulent
8245,2023-03-10 12:04:10,94.42,Best Buy,9220,Not Fraudulent
8246,2023-11-27 18:33:26,127.86,Walmart,2146,Not Fraudulent
8247,2023-03-04 07:31:29,132.68,Best Buy,9525,Not Fraudulent
8248,2023-06-17 02:04:30,105.88,Starbucks,6729,Not Fraudulent
8249,2023-10-19 01:26:56,38.67,Amazon,4422,Not Fraudulent
8250,2023-10-04 21:35:50,114.23,Walmart,8162,Not Fraudulent
8251,2023-12-20 09:59:25,83.29,Target,4459,Not Fraudulent
8252,2023-10-01 13:28:08,54.83,Gas Station,9974,Not Fraudulent
8253,2023-12-26 07:50:39,119.08,Starbucks,8950,Not Fraudulent
8254,2023-10-27 13:57:12,97.4,Target,7704,Not Fraudulent
8255,2023-12-03 15:33:53,167.95,Target,5274,Not Fraudulent
8256,2023-10-12 06:52:42,112.01,Gas Station,1553,Not Fraudulent
8257,2023-03-19 04:19:07,74.48,Starbucks,6471,Not Fraudulent
8258,2023-04-27 18:54:09,170.2,Best Buy,4720,Not Fraudulent
8259,2023-08-24 00:55:24,150.5,Target,5263,Not Fraudulent
8260,2023-07-26 14:08:23,76.59,Gas Station,4639,Not Fraudulent
8261,2023-08-13 18:09:31,90.48,Starbucks,9868,Not Fraudulent
8262,2023-01-20 21:13:47,111.38,Starbucks,2262,Not Fraudulent
8263,2023-01-22 05:27:37,116.48,Amazon,9311,Not Fraudulent
8264,2023-03-31 07:48:38,165.7,Starbucks,7315,Not Fraudulent
8265,2023-01-10 05:29:22,117.73,Starbucks,9309,Not Fraudulent
8266,2023-08-11 06:28:08,183.78,Target,5118,Not Fraudulent
8267,2023-10-26 13:21:06,77.01,Walmart,2790,Not Fraudulent
8268,2023-11-30 13:00:32,104.84,Target,4075,Not Fraudulent
8269,2023-09-17 15:57:49,145.06,Gas Station,9515,Not Fraudulent
8270,2023-10-21 05:10:37,69.35,Walmart,6787,Not Fraudulent
8271,2023-05-24 12:35:18,128.04,Best Buy,2406,Not Fraudulent
8272,2023-11-12 10:35:31,187.85,Gas Station,3667,Not Fraudulent
8273,2023-04-11 02:21:42,134.25,Walmart,3910,Not Fraudulent
8274,2023-06-26 15:08:49,90.66,Gas Station,7286,Not Fraudulent
8275,2023-11-12 06:38:27,79.49,Target,2715,Not Fraudulent
8276,2023-10-09 12:14:10,27.78,Amazon,7705,Not Fraudulent
8277,2023-08-26 10:27:32,97.39,Walmart,8447,Not Fraudulent
8278,2023-04-20 13:54:58,212.25,Target,3418,Not Fraudulent
8279,2023-04-19 08:39:13,108.99,Amazon,1042,Not Fraudulent
8280,2023-07-23 17:34:48,1343.26,Target,3842,Fraudulent
8281,2023-05-09 13:14:08,159.28,Starbucks,2003,Not Fraudulent
8282,2023-05-26 09:46:50,114.22,Amazon,8021,Not Fraudulent
8283,2023-02-20 18:25:53,79.46,Amazon,4710,Not Fraudulent
8284,2023-01-26 21:51:39,121.82,Best Buy,8807,Not Fraudulent
8285,2023-09-07 19:10:13,162.95,Amazon,2414,Not Fraudulent
8286,2023-06-21 06:09:21,84.68,Amazon,5450,Not Fraudulent
8287,2023-07-28 10:33:41,135.24,Target,7015,Not Fraudulent
8288,2023-02-14 03:11:09,124.03,Gas Station,1743,Not Fraudulent
8289,2023-11-16 20:13:02,91.37,Starbucks,2729,Not Fraudulent
8290,2023-10-12 15:20:20,47.18,Amazon,4794,Not Fraudulent
8291,2023-02-07 19:39:23,151.04,Best Buy,2703,Not Fraudulent
8292,2023-03-01 15:06:33,146.34,Gas Station,4452,Not Fraudulent
8293,2023-03-05 20:45:01,109.46,Starbucks,6129,Not Fraudulent
8294,2023-05-12 06:00:18,80.89,Starbucks,5183,Not Fraudulent
8295,2023-06-11 02:38:42,25.91,Target,3285,Not Fraudulent
8296,2023-03-26 05:47:32,161.9,Amazon,8864,Not Fraudulent
8297,2023-07-29 08:08:23,21.19,Best Buy,1705,Not Fraudulent
8298,2023-04-08 12:43:07,55.89,Walmart,2081,Not Fraudulent
8299,2023-10-09 08:07:46,186.16,Gas Station,3103,Not Fraudulent
8300,2023-05-17 17:11:29,71.73,Amazon,3164,Not Fraudulent
8301,2023-09-01 07:42:54,96.7,Gas Station,7439,Not Fraudulent
8302,2023-05-18 10:56:09,41.59,Starbucks,1995,Not Fraudulent
8303,2023-04-09 14:41:08,66.86,Gas Station,3685,Not Fraudulent
8304,2023-07-17 03:33:04,138.61,Amazon,8979,Not Fraudulent
8305,2023-12-06 15:19:56,113.04,Walmart,8480,Not Fraudulent
8306,2023-10-15 06:24:51,210.11,Target,3295,Not Fraudulent
8307,2023-01-05 05:20:53,61.56,Target,8688,Not Fraudulent
8308,2023-07-21 20:06:52,100.17,Gas Station,6004,Not Fraudulent
8309,2023-11-09 08:35:02,94.13,Walmart,4514,Not Fraudulent
8310,2023-12-13 02:48:36,54.32,Gas Station,8279,Not Fraudulent
8311,2023-12-28 19:11:52,116.34,Starbucks,2139,Not Fraudulent
8312,2023-01-25 12:43:31,92.79,Walmart,3848,Not Fraudulent
8313,2023-09-12 21:04:22,38.88,Gas Station,4733,Not Fraudulent
8314,2023-06-13 07:30:49,144.17,Gas Station,8058,Not Fraudulent
8315,2023-09-14 19:33:51,67.06,Best Buy,1845,Not Fraudulent
8316,2023-12-28 23:56:24,88.76,Amazon,5585,Not Fraudulent
8317,2023-02-13 03:37:05,59.32,Best Buy,3526,Not Fraudulent
8318,2023-08-12 14:05:44,43.81,Amazon,4462,Not Fraudulent
8319,2023-11-17 19:32:52,46.72,Starbucks,4620,Not Fraudulent
8320,2023-10-04 00:24:32,123.1,Best Buy,5193,Not Fraudulent
8321,2023-06-13 07:31:55,62.48,Starbucks,5059,Not Fraudulent
8322,2023-06-28 10:23:53,117.39,Target,7658,Not Fraudulent
8323,2023-11-03 21:37:00,113.28,Amazon,2382,Not Fraudulent
8324,2023-01-29 18:35:05,141.39,Walmart,3581,Not Fraudulent
8325,2023-10-18 04:11:01,35.65,Gas Station,3195,Not Fraudulent
8326,2023-02-08 17:04:55,115.94,Target,5307,Not Fraudulent
8327,2023-10-08 09:36:55,57.19,Walmart,4048,Not Fraudulent
8328,2023-06-26 22:53:15,139.07,Starbucks,7124,Not Fraudulent
8329,2023-11-21 17:54:54,130.77,Walmart,9741,Not Fraudulent
8330,2023-09-01 16:27:39,132.88,Walmart,4094,Not Fraudulent
8331,2023-02-26 22:32:17,108.99,Starbucks,5695,Not Fraudulent
8332,2023-05-29 07:22:37,-13.92,Best Buy,8541,Not Fraudulent
8333,2023-10-13 09:13:03,30.03,Walmart,5947,Not Fraudulent
8334,2023-03-13 16:43:02,138.19,Walmart,5963,Not Fraudulent
8335,2023-06-08 14:42:57,69.89,Target,6208,Not Fraudulent
8336,2023-12-04 01:04:24,152.87,Starbucks,9323,Not Fraudulent
8337,2023-08-07 00:20:56,37.91,Best Buy,7434,Not Fraudulent
8338,2023-01-14 04:40:57,142.22,Amazon,2404,Not Fraudulent
8339,2023-05-14 16:14:57,120.95,Walmart,6399,Not Fraudulent
8340,2023-06-15 08:08:49,127.04,Target,7286,Not Fraudulent
8341,2023-04-19 03:03:32,107.13,Best Buy,4816,Not Fraudulent
8342,2023-04-20 18:51:16,50.34,Amazon,3498,Not Fraudulent
8343,2023-02-24 19:15:36,81.03,Gas Station,3022,Not Fraudulent
8344,2023-02-02 12:07:23,129.77,Amazon,8946,Not Fraudulent
8345,2023-09-04 11:13:35,55.44,Starbucks,9362,Not Fraudulent
8346,2023-08-09 01:25:51,162.75,Best Buy,6340,Not Fraudulent
8347,2023-06-22 05:41:38,153.55,Target,2843,Not Fraudulent
8348,2023-08-01 01:48:03,168.41,Best Buy,3574,Not Fraudulent
8349,2023-12-23 23:04:33,137.7,Starbucks,3959,Not Fraudulent
